"Plot Title: 10546881"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10546881, SEN S/N: 10546881)"
1,05/27/21 04:00:00 PM,18.331
2,05/27/21 05:00:00 PM,18.426
3,05/27/21 06:00:00 PM,18.331
4,05/27/21 07:00:00 PM,18.331
5,05/27/21 08:00:00 PM,18.140
6,05/27/21 09:00:00 PM,17.950
7,05/27/21 10:00:00 PM,17.760
8,05/27/21 11:00:00 PM,17.475
9,05/28/21 12:00:00 AM,17.189
10,05/28/21 01:00:00 AM,16.903
11,05/28/21 02:00:00 AM,16.618
12,05/28/21 03:00:00 AM,16.237
13,05/28/21 04:00:00 AM,15.855
14,05/28/21 05:00:00 AM,15.569
15,05/28/21 06:00:00 AM,15.282
16,05/28/21 07:00:00 AM,14.996
17,05/28/21 08:00:00 AM,14.804
18,05/28/21 09:00:00 AM,14.709
19,05/28/21 10:00:00 AM,14.709
20,05/28/21 11:00:00 AM,14.709
21,05/28/21 12:00:00 PM,14.900
22,05/28/21 01:00:00 PM,15.282
23,05/28/21 02:00:00 PM,15.760
24,05/28/21 03:00:00 PM,16.523
25,05/28/21 04:00:00 PM,17.379
26,05/28/21 05:00:00 PM,18.140
27,05/28/21 06:00:00 PM,18.806
28,05/28/21 07:00:00 PM,19.187
29,05/28/21 08:00:00 PM,19.377
30,05/28/21 09:00:00 PM,19.282
31,05/28/21 10:00:00 PM,18.996
32,05/28/21 11:00:00 PM,18.616
33,05/29/21 12:00:00 AM,18.236
34,05/29/21 01:00:00 AM,17.760
35,05/29/21 02:00:00 AM,17.284
36,05/29/21 03:00:00 AM,16.903
37,05/29/21 04:00:00 AM,16.427
38,05/29/21 05:00:00 AM,16.046
39,05/29/21 06:00:00 AM,15.664
40,05/29/21 07:00:00 AM,15.282
41,05/29/21 08:00:00 AM,14.996
42,05/29/21 09:00:00 AM,14.804
43,05/29/21 10:00:00 AM,14.613
44,05/29/21 11:00:00 AM,14.804
45,05/29/21 12:00:00 PM,15.091
46,05/29/21 01:00:00 PM,15.664
47,05/29/21 02:00:00 PM,16.427
48,05/29/21 03:00:00 PM,17.189
